"r","reps","K","maxsize","lowsuccess","highsuccess","meandenied","meanhi","num.dead","meansize","meangrowth","denial_size_slope","denial_size_R2","growth_hi_slope","growth_hi_R2"
1,19,500,10,0.8,0.1,10.592,2.004,0,11.306268666859,6.11954738085831,0.460116252886581,0.204611553361483,0.85330343201192,0.328327314835279
1,20,500,10,0.8,0.1,10.4,1.918,0,11.127165324857,6.29182406332016,0.530737843347888,0.270820062442344,0.856610846655821,0.303790384021049
1,21,500,10,0.8,0.1,10.762,2.104,0,11.6665828535609,6.51218406871392,0.488393618752482,0.241627157946675,0.951063688896869,0.353316350430186
1,22,500,10,0.8,0.1,10.554,2.022,0,11.2974908134364,6.32086555016459,0.477772338159635,0.249905878710635,0.857787801925166,0.308447330366406
1,23,500,10,0.8,0.1,10.468,1.908,0,11.2277781312419,6.30185016215031,0.477084111320208,0.245038158391274,0.89722249636511,0.307387513966549
1,24,500,10,0.8,0.1,10.656,1.924,0,11.1702545109344,6.27975368010802,0.40775323371894,0.178775402087571,0.94735642713757,0.323527474649207
1,25,500,10,0.8,0.1,10.664,2.02,0,11.3397786206319,6.4091928778295,0.450297086717219,0.194648700346428,1.06097688742672,0.368557301617231
1,26,500,10,0.8,0.1,10.398,1.988,0,11.1825554507671,6.25094392650552,0.519026262245764,0.27839088773539,0.969164027422305,0.369171319719785
1,27,500,10,0.8,0.1,10.608,2.07,0,11.3896843550233,6.42456223764174,0.485368585513925,0.222718627186544,0.970672420113387,0.380413845675638
1,28,500,10,0.8,0.1,10.686,1.922,0,11.3397379819873,6.20595870838606,0.51408532555608,0.261626663007801,0.898897799002524,0.321036776298199
1,29,500,10,0.8,0.1,10.584,1.968,0,11.2199776217824,6.44849594017662,0.491365099391995,0.26549152866632,0.957971634362152,0.343546794519952
1,30,500,10,0.8,0.1,10.696,2.018,0,11.4218833496022,6.44604394062148,0.46995483224494,0.212670470947641,1.02130585847259,0.38329121388198
1,31,500,10,0.8,0.1,10.634,2.068,0,11.2775620217571,6.45037234338425,0.458727734462192,0.211118036310235,0.918129760577292,0.335248869407566
1,32,500,10,0.8,0.1,10.494,2.002,0,11.182855908788,6.41580846218503,0.513146348194065,0.262158789560536,1.00192414852381,0.349540225185101
1,33,500,10,0.8,0.1,10.732,2.066,0,11.4289451379555,6.34649318941801,0.487098487409256,0.226766809931554,0.790303348560583,0.248844601456455
1,34,500,10,0.8,0.1,10.522,2.03,0,11.2433718254096,6.36817884899726,0.517927151445758,0.255140798067231,0.862216586389315,0.331809950354109
1,35,500,10,0.8,0.1,10.696,2.086,0,11.441786777142,6.45270841198746,0.518592695973966,0.285217422926181,0.858340714764037,0.31025079807992
1,36,500,10,0.8,0.1,10.632,1.962,0,11.2200567449815,6.31084758167148,0.48563061932297,0.234648067986684,0.910765719638242,0.299011158910353
1,37,500,10,0.8,0.1,10.622,2.04,0,11.6366465287758,6.3887752981586,0.472417051052099,0.224815825913434,0.876233014511584,0.293658517235561
1,38,500,10,0.8,0.1,10.686,1.922,0,11.2629108805054,6.20099840368917,0.481595955104588,0.23532332469912,0.865444029795552,0.301637247410316
1,39,500,10,0.8,0.1,10.632,1.96,0,11.1796450966345,6.23341667075916,0.51952980898021,0.290560385408929,0.958566519785096,0.323576374506593
1,40,500,10,0.8,0.1,10.558,2.084,0,11.6520354400856,6.46753995455346,0.518445902468888,0.237897301799296,0.940648869029099,0.344564969002031
1,41,500,10,0.8,0.1,10.622,2.032,0,11.3674411278793,6.43650970919683,0.470386095378433,0.241234994548799,0.948814123157244,0.3350373809806
1,42,500,10,0.8,0.1,10.502,2.086,0,11.1923886741752,6.39062616040072,0.444076273346689,0.197128511780999,0.881452423486611,0.304875677117568
1,43,500,10,0.8,0.1,10.628,2.058,0,11.1905665485572,6.41240851342325,0.465178279267455,0.229816197553212,0.904349968471928,0.331427300309099
1,44,500,10,0.8,0.1,10.536,1.934,0,11.1329136954523,6.22758534567391,0.551250955066618,0.283368158727822,0.871662809727411,0.298087443607327
1,45,500,10,0.8,0.1,10.518,1.996,0,11.27985184239,6.44101435694153,0.507788042077508,0.238162326205262,0.944078927860262,0.308948882461967
1,46,500,10,0.8,0.1,10.668,1.938,0,11.4098643161567,6.3091444928829,0.540072416455112,0.314920687796106,0.907277173397282,0.300830392764658
1,47,500,10,0.8,0.1,10.524,2.086,0,11.3490204026467,6.45923556562146,0.550780921672326,0.305029241072507,1.00500477820742,0.33989319869667
1,48,500,10,0.8,0.1,10.72,2.074,0,11.4444438444169,6.41205935155485,0.421735133040356,0.18474373622506,0.994086458942058,0.338922848221958
1,49,500,10,0.8,0.1,10.552,2.012,0,11.2826421353707,6.23317847367116,0.458506526760121,0.230120020144303,0.949487602892391,0.336790506724416
1,50,500,10,0.8,0.1,10.548,1.942,0,11.1529793442815,6.18783112530885,0.472558974011954,0.241455210784155,0.959237627654082,0.322719480785373
1,51,500,10,0.8,0.1,10.608,1.966,0,11.3348992350518,6.1224302484661,0.50328588607682,0.247228510587858,0.843033890392304,0.295365311296593
1,52,500,10,0.8,0.1,10.69,2.056,0,11.3010681772706,6.26112784849098,0.484563612426246,0.259896676288925,0.864632253595754,0.300495008214454
1,53,500,10,0.8,0.1,10.432,1.986,0,11.182759245487,6.29030719812219,0.487540199962957,0.214925848518146,0.864516110926682,0.307158457593482
1,54,500,10,0.8,0.1,10.654,1.996,0,11.2331677635312,6.38123566641656,0.47628190346584,0.236592980918422,0.880958822702016,0.321285522186453
1,55,500,10,0.8,0.1,10.596,2.014,0,11.2824259700798,6.41825283668787,0.457569820197073,0.237970971335807,0.974854341439793,0.326485228553509
1,56,500,10,0.8,0.1,10.612,2.132,0,11.3214226305776,6.43525642833323,0.429368910681317,0.190990616793859,0.944317063671725,0.34344645447025
1,57,500,10,0.8,0.1,10.822,2.208,0,11.5419218590932,6.50829436042181,0.472995019216062,0.22413076454421,0.833902097498455,0.279117844403945
1,58,500,10,0.8,0.1,10.472,1.898,0,11.3032776199506,6.26151267144747,0.47414761159319,0.217530944643852,0.994899897565125,0.343456068592012
1,59,500,10,0.8,0.1,10.686,2.042,0,11.387109945591,6.41041014045698,0.432768030701157,0.189480644948666,1.03314371842916,0.368838104432609
1,60,500,10,0.8,0.1,10.616,2.1,0,11.3996722228183,6.5197257868117,0.438002767184374,0.201946206054698,0.962820458139412,0.381057456978523
1,61,500,10,0.8,0.1,10.58,1.948,0,11.1759963269196,6.2995960196238,0.4686272232133,0.2417600756147,0.895816772669971,0.322503507048345
1,62,500,10,0.8,0.1,10.528,2.106,0,11.4219199599344,6.41012501181752,0.475936751045988,0.220341474711625,0.93919548791786,0.340528753887552
1,63,500,10,0.8,0.1,10.686,2.002,0,11.201138548915,6.28371823689318,0.407474274631965,0.195642377566952,0.877055017418541,0.300391396113591
1,64,500,10,0.8,0.1,10.676,1.944,0,11.2197337177615,6.33759236990799,0.57844408041156,0.311705535825296,0.855472305561402,0.283825654124031
1,65,500,10,0.8,0.1,10.538,2.102,0,11.5825186802565,6.49457283501764,0.485411638922337,0.225767093007678,0.943381525613048,0.345336800463817
1,66,500,10,0.8,0.1,10.724,2.032,0,11.3192765730877,6.33873125416939,0.513449468844998,0.255359629340043,0.883147984391444,0.277874529959927
1,67,500,10,0.8,0.1,10.54,1.956,0,11.2101012991212,6.31245179609691,0.466682907463226,0.231857384370245,0.911389982159862,0.282607415722335
1,68,500,10,0.8,0.1,10.502,1.952,0,11.4121125709358,6.35121804548423,0.542404263038363,0.288900215541474,0.826371021860006,0.278402429186024
1,69,500,10,0.8,0.1,10.578,1.96,0,11.324144550621,6.24953869440916,0.467387347326005,0.220076193166439,0.941144622763923,0.333171992458065
1,70,500,10,0.8,0.1,10.658,2.042,0,11.3576182121444,6.37844345971344,0.516131660063505,0.26986941791805,0.829785823349889,0.283915043092122
1,71,500,10,0.8,0.1,10.736,2.05,0,11.2414152003125,6.32410686809092,0.442908098964387,0.201230280774415,0.923761007956196,0.344480178709028
1,72,500,10,0.8,0.1,10.524,1.954,0,11.4153535165927,6.34909899076543,0.43862905501182,0.186292309829786,0.998873940067454,0.362727283651902
1,73,500,10,0.8,0.1,10.65,2.05,0,11.3532928270853,6.22768665123329,0.515345406088678,0.253784752464734,0.822582468528702,0.292498919565166
1,74,500,10,0.8,0.1,10.604,1.994,0,11.3958350448283,6.37661923513008,0.442109035820925,0.2013104760399,0.987024708445316,0.354098252202032
1,75,500,10,0.8,0.1,10.742,2.05,0,11.3826360250249,6.51821145853802,0.438923840060771,0.235433079749688,0.942919622211425,0.341061895843369
1,76,500,10,0.8,0.1,10.51,2.004,0,11.446111867145,6.38719751987267,0.517554796190269,0.232260126368606,0.926697483548998,0.308942505009638
1,77,500,10,0.8,0.1,10.556,2.006,0,11.1757596377658,6.38271892841,0.55258103340351,0.278516994557902,0.960048386358233,0.341513829980688
1,78,500,10,0.8,0.1,10.69,2.042,0,11.4880496349231,6.2968097079684,0.498628799079974,0.24775473727532,0.933527689532148,0.352065883234123
1,79,500,10,0.8,0.1,10.612,2.07,0,11.1800669273472,6.28908562637108,0.485378412027227,0.220799915942021,0.986199035536276,0.369837133018207
1,80,500,10,0.8,0.1,10.532,1.998,0,11.4255616994038,6.3952368519012,0.456581496039655,0.235320417856548,0.923614234674041,0.336659054551822
1,81,500,10,0.8,0.1,10.536,2.002,0,11.2534201574356,6.37646066807046,0.494378881725944,0.248534427581287,0.932231753442368,0.342035480161295
1,82,500,10,0.8,0.1,10.602,2.022,0,11.4434021662719,6.36515257807759,0.590572663152472,0.308780190227262,0.92520610079858,0.330499259290133
1,83,500,10,0.8,0.1,10.78,1.922,0,11.2309763328026,6.24702266862548,0.460721587610154,0.212466041846355,0.987711217027465,0.341455306690392
1,84,500,10,0.8,0.1,10.576,2.044,0,11.3646677871395,6.34883650141974,0.429263331142936,0.20349332278069,0.917651622978995,0.31251506245432
1,85,500,10,0.8,0.1,10.592,1.984,0,11.3830641937224,6.3608706284515,0.517202483331639,0.250636110393034,0.96517595470627,0.345177270447629
1,86,500,10,0.8,0.1,10.634,1.984,0,11.1116137326676,6.29929726805348,0.490510387792612,0.24782741911331,0.88481637420599,0.298996847305992
1,87,500,10,0.8,0.1,10.652,2.06,0,11.3834171909504,6.35921245406761,0.511540735516322,0.263982237702846,1.00376591232518,0.372069939324542
1,88,500,10,0.8,0.1,10.934,2.05,0,11.4523181443557,6.18942591930628,0.480171756325242,0.216120619087039,0.801608771142574,0.266161980285
1,89,500,10,0.8,0.1,10.58,1.94,0,11.1472279774333,6.30998986663582,0.442975607733578,0.198095598351596,1.14421274350341,0.428659704091916
1,90,500,10,0.8,0.1,10.514,2.046,0,11.4084889831338,6.40584943702353,0.510043220886731,0.270344218838052,0.820841319396039,0.281947357152557
1,91,500,10,0.8,0.1,10.57,2.062,0,11.3324553509807,6.52066190125475,0.439364544442409,0.196983602963432,0.925148193406898,0.284576373938309
1,92,500,10,0.8,0.1,10.656,2.058,0,11.3196182920157,6.39344016173179,0.509134917952549,0.283598647193693,0.824037185199159,0.301527510772442
1,93,500,10,0.8,0.1,10.822,1.962,0,11.4190447829351,6.2914205209039,0.396685171600747,0.178719109247217,0.980668043715902,0.341426398522006
1,94,500,10,0.8,0.1,10.53,1.996,0,11.3697899043345,6.22782304985622,0.531575376075224,0.275453063689391,0.969215943205138,0.343913285868588
1,95,500,10,0.8,0.1,10.614,2.07,0,11.2810970669823,6.29442749438583,0.503876658061224,0.238249172697865,0.906911894196681,0.336634882007969
1,96,500,10,0.8,0.1,10.786,2.144,0,11.5744294279058,6.36170761504106,0.437085844048004,0.216341254579147,0.937563859007807,0.340951585731826
1,97,500,10,0.8,0.1,10.72,2.072,0,11.312066796677,6.44355045101032,0.530025257261385,0.296727362597022,0.89283391382077,0.349403737681011
1,98,500,10,0.8,0.1,10.638,1.938,0,11.209254506205,6.39695014438386,0.494897185750318,0.244243613464661,0.899103068941809,0.297801646711789
1,99,500,10,0.8,0.1,10.86,2.06,0,11.4154404057628,6.38141615703427,0.458335113317505,0.222311549048432,0.787249456849692,0.273859298014935
1,100,500,10,0.8,0.1,10.616,2.006,0,11.2291865814548,6.37876875833849,0.493690146205786,0.243221675748585,0.890912374769148,0.327831174906299
2,1,500,10,0.9,0.1,12.434,2.09,0,11.6177296388976,6.53805776741707,0.480498217594938,0.257132880291942,0.839552771314526,0.297743393185148
2,2,500,10,0.9,0.1,12.172,2.056,0,11.5901555417101,6.46974958536167,0.488765869172773,0.257116369152421,0.855290149408788,0.266716966561881
2,3,500,10,0.9,0.1,12.392,1.94,0,11.4569885723244,6.3481300912609,0.561767713912328,0.334531465103946,0.91570118552122,0.291735199492371
2,4,500,10,0.9,0.1,12.46,1.952,0,11.602330382235,6.48290972840188,0.458400848348082,0.270929037826893,0.946509428140585,0.318524358359549
2,5,500,10,0.9,0.1,12.398,1.964,0,11.3944685434588,6.40264177628704,0.504829827312762,0.269505789683687,0.886798197263657,0.290507159330106
2,6,500,10,0.9,0.1,12.11,1.938,0,11.2694273478127,6.37752866393969,0.522021407164149,0.301645981551488,1.03391878157467,0.34058281288126
2,7,500,10,0.9,0.1,12.258,1.938,0,11.4116907872209,6.50003384469501,0.508877855801173,0.315652702538578,0.914207471139943,0.298671807934156
2,8,500,10,0.9,0.1,12.426,1.988,0,11.5136276612456,6.35345419903536,0.467615773518425,0.24962486152906,0.941208482175173,0.310545642544917
2,9,500,10,0.9,0.1,12.224,2.044,0,11.5506203853236,6.35596456790247,0.480284608642663,0.259521189260983,0.871564427685936,0.29749335907501
2,10,500,10,0.9,0.1,12.286,2.036,0,11.6157378790561,6.44635879158381,0.458489692376337,0.226570995676013,0.830463113280503,0.282661047659403
2,11,500,10,0.9,0.1,12.344,2.004,0,11.5349408342127,6.53658431754415,0.490362049611208,0.272175534678372,0.831668508254049,0.275619290330306
2,12,500,10,0.9,0.1,12.392,1.974,0,11.4254172796152,6.54086886674178,0.512413434306511,0.308889279678163,1.0023690539641,0.380499605298728
2,13,500,10,0.9,0.1,12.262,1.976,0,11.496550922776,6.45389901091851,0.512097550003759,0.290452505268187,0.867847872218402,0.29209755335685
2,14,500,10,0.9,0.1,12.224,2.048,0,11.4789794850114,6.48823410137069,0.528507708944759,0.301590897219131,0.890550854176079,0.320110267315086
2,15,500,10,0.9,0.1,12.252,2.006,0,11.3303330993627,6.34634030645923,0.477824539756606,0.245933537898696,0.880610975059794,0.326064437521856
2,16,500,10,0.9,0.1,12.182,1.988,0,11.3045973361447,6.4824302225584,0.470930316665417,0.239666606741322,0.922580301559452,0.321945106220152
2,17,500,10,0.9,0.1,12.196,1.892,0,11.3195526412617,6.33783274953937,0.498376942678985,0.27963427837342,0.927270764270451,0.341807001298003
2,18,500,10,0.9,0.1,12.324,2.016,0,11.618043418233,6.52577762503618,0.501430840695877,0.287109095008786,0.959889121301186,0.357393848566747
2,19,500,10,0.9,0.1,12.374,1.974,0,11.4118386920713,6.46792129976529,0.488201517417013,0.289108114220316,0.832910955881892,0.27702134488675
2,20,500,10,0.9,0.1,12.302,1.944,0,11.3268848620029,6.39567986559588,0.504488483936971,0.268615088763517,0.885735288179262,0.320061277654729
2,21,500,10,0.9,0.1,12.522,2.118,0,11.6572758734107,6.57583415444679,0.508462095773024,0.280548278449163,0.93395950279103,0.348360443207099
2,22,500,10,0.9,0.1,12.104,2.056,0,11.4831598636858,6.61820442988312,0.517276088162087,0.281034567039055,0.842279413893894,0.299992482662727
2,23,500,10,0.9,0.1,12.406,2.12,0,11.6430311276262,6.62350425442782,0.562984595937666,0.311890908062499,0.780266290027983,0.26608247621978
2,24,500,10,0.9,0.1,12.178,1.956,0,11.2505814550172,6.32029075118778,0.558867238382985,0.328873064785893,0.826137107965414,0.281559964743312
2,25,500,10,0.9,0.1,12.168,1.92,0,11.2597162079349,6.28961109070605,0.516535119659779,0.26826617382103,0.893793065617082,0.284177466960792
2,26,500,10,0.9,0.1,12.204,1.956,0,11.4531111133552,6.34297357391447,0.553097760654573,0.308501354185694,0.893548791534859,0.281281262425372
2,27,500,10,0.9,0.1,12.49,2.08,0,11.5249188420013,6.61765899536893,0.493342615972562,0.282207288039392,1.02061400842704,0.368033140193132
2,28,500,10,0.9,0.1,12.116,1.922,0,11.2803267239616,6.33162457883589,0.555303557313871,0.313117944967859,0.899400235515544,0.280325723128181
2,29,500,10,0.9,0.1,12.378,2.016,0,11.5334525759097,6.43570105904229,0.475919908291027,0.258588020627911,0.970977395712608,0.342295550810279
2,30,500,10,0.9,0.1,12.292,1.972,0,11.4245188438975,6.49154441581931,0.435312894781046,0.210408131586077,0.811486347308555,0.276375216704124
2,31,500,10,0.9,0.1,12.306,2.028,0,11.4648106122712,6.43861792111268,0.448671588144789,0.252650849248356,0.795712163465915,0.27193501154263
2,32,500,10,0.9,0.1,12.224,1.886,0,11.3716431075222,6.30843256966487,0.496025814420586,0.279873771521462,0.829203645675908,0.255239659893756
2,33,500,10,0.9,0.1,12.404,2.056,0,11.4279031173271,6.46996636477676,0.490440227052697,0.286241127508808,0.856239903673604,0.272600511658547
2,34,500,10,0.9,0.1,12.622,1.952,0,11.5643981101532,6.26205523907026,0.55765611523324,0.310548521200249,0.894729978678948,0.305296808752998
2,35,500,10,0.9,0.1,12.262,1.974,0,11.2980613868138,6.48791645608044,0.534709525235086,0.29495592428287,0.861079607027416,0.268933300384283
2,36,500,10,0.9,0.1,12.314,1.97,0,11.2502082438741,6.37542657002085,0.523559326128494,0.312638500424012,0.70623278099697,0.205620216941454
2,37,500,10,0.9,0.1,12.238,2.028,0,11.3386448747233,6.49630699363876,0.53075598858299,0.300649466555153,0.90331275682375,0.303826987645211
2,38,500,10,0.9,0.1,12.386,1.958,0,11.4647429122972,6.3654570744942,0.492442759377147,0.29600038198499,0.809576920490988,0.283642016866911
2,39,500,10,0.9,0.1,12.352,1.868,0,11.3845306720574,6.34328427208478,0.585016323448163,0.336508476921288,0.755756572785147,0.239064002721543
2,40,500,10,0.9,0.1,12.198,1.902,0,11.3602124786158,6.33202733269102,0.419284443305574,0.198150220047817,0.854736616565931,0.278603592308926
2,41,500,10,0.9,0.1,12.194,1.934,0,11.4444901802805,6.51957546165625,0.516737813517743,0.277736107159243,0.903532106078168,0.333436950394883
2,42,500,10,0.9,0.1,12.25,1.858,0,11.2725831544831,6.27797703121454,0.513601029591366,0.292083503288844,0.939417329405867,0.29765770613484
2,43,500,10,0.9,0.1,12.342,1.96,0,11.3363113933387,6.33736990522169,0.555411711209067,0.329510690625248,0.766803939439575,0.243311146511086
2,44,500,10,0.9,0.1,12.092,2.05,0,11.3013368301691,6.52729223282459,0.512828670512499,0.269770010224785,0.826944432772851,0.245541794657573
2,45,500,10,0.9,0.1,12.314,1.932,0,11.5205715428793,6.43183106479114,0.488476511949935,0.26112485149675,0.849949605859262,0.286492095361128
2,46,500,10,0.9,0.1,12.174,2.04,0,11.5362302945794,6.63284132217587,0.51782394631677,0.279681717238578,0.96488582598367,0.323817938631431
2,47,500,10,0.9,0.1,12.346,2.008,0,11.4569311480636,6.48478854156492,0.496708001450921,0.294919565761,0.942159143280773,0.353310552621418
2,48,500,10,0.9,0.1,12.436,2.018,0,11.4893058547361,6.44847564929462,0.553859162543528,0.338080422480311,0.856997521306503,0.282782361903503
2,49,500,10,0.9,0.1,12.104,1.972,0,11.4377175721317,6.43893423251574,0.552336380694639,0.286645540885282,0.912178359032281,0.3001065043453
2,50,500,10,0.9,0.1,12.274,1.95,0,11.2326364499756,6.31174153517998,0.483891964739605,0.274651677410568,0.885126680426067,0.306803918166149
2,51,500,10,0.9,0.1,12.344,2.134,0,11.599364360354,6.5829045723165,0.566315995053327,0.313548363578357,0.816471781151223,0.267241018759058
2,52,500,10,0.9,0.1,12.33,2.03,0,11.3248631491086,6.39105173589126,0.514494507746328,0.31633834711802,0.863838421556679,0.282304387990044
2,53,500,10,0.9,0.1,12.312,2.054,0,11.6200130445833,6.55548483078337,0.506273697362405,0.290351907540222,0.950513269084107,0.354653393819734
2,54,500,10,0.9,0.1,12.424,1.92,0,11.5053816341838,6.44383841103374,0.488133837108623,0.27549403727979,0.840197995320677,0.253496753308392
2,55,500,10,0.9,0.1,12.244,2.008,0,11.381586751539,6.49927804658812,0.522575992948221,0.31989302314245,0.924670669953399,0.288552179188185
2,56,500,10,0.9,0.1,12.332,2.098,0,11.5184200072065,6.5123867363865,0.488435645281367,0.266989380249585,0.785952995761637,0.284507245387407
2,57,500,10,0.9,0.1,12,1.904,0,11.1077205135895,6.36602271343004,0.481373435599865,0.254344604625627,0.893182754331854,0.299004411961152
2,58,500,10,0.9,0.1,12.454,1.936,0,11.4343046390928,6.38060611637883,0.47178882913107,0.249178254169306,0.886898247772459,0.268016203795848
2,59,500,10,0.9,0.1,12.23,2.012,0,11.3890394375706,6.38164944961205,0.569917988965056,0.314095711689612,0.927075219331559,0.280429727302243
2,60,500,10,0.9,0.1,12.198,1.992,0,11.5596605937972,6.46766463455714,0.496348287745527,0.276327084683917,0.906625826017572,0.307130838059026
2,61,500,10,0.9,0.1,12.612,2.034,0,11.5225052863886,6.56409884152615,0.457779552643395,0.257804084198448,1.01113094110353,0.368744486388002
2,62,500,10,0.9,0.1,12.358,1.96,0,11.4627174015847,6.46582174496645,0.545554015925144,0.316162350638639,0.930704700378926,0.355095578262616
2,63,500,10,0.9,0.1,12.36,1.96,0,11.3885491334177,6.34911184209361,0.456329105805506,0.26751062815496,0.865522639086078,0.2742733216577
2,64,500,10,0.9,0.1,12.3,2.022,0,11.5172716258722,6.59287388379912,0.442709394545209,0.245138444461396,0.917430491911787,0.312220278035052
2,65,500,10,0.9,0.1,12.368,1.992,0,11.4067665174115,6.49649231433176,0.499916849160306,0.268331804127119,0.834204172254014,0.297329700446108
2,66,500,10,0.9,0.1,12.294,1.966,0,11.5756680978022,6.57514614013743,0.522718342841051,0.303756381835168,0.9843526993143,0.347506354647007
2,67,500,10,0.9,0.1,12.506,2.038,0,11.6161761564155,6.37490878031114,0.465260084455179,0.282331064639575,0.948304745569298,0.316729400970084
2,68,500,10,0.9,0.1,12.29,2.048,0,11.4711654593502,6.60580122337999,0.47817586908359,0.271734857611051,0.830277129479654,0.290499075507369
2,69,500,10,0.9,0.1,12.254,2.036,0,11.5432096445442,6.46944307580804,0.537581441634444,0.294168115403462,0.835367961876537,0.253456221412999
2,70,500,10,0.9,0.1,12.24,2.034,0,11.5394881300563,6.63765350475259,0.545042225738702,0.296120385104944,0.862004457428465,0.283615873565539
2,71,500,10,0.9,0.1,12.368,2.016,0,11.5020643978592,6.43445760759315,0.530078775921071,0.32714584746849,0.907280717629816,0.306018534182441
2,72,500,10,0.9,0.1,12.272,1.894,0,11.323283151401,6.29769222321803,0.445315322063469,0.221450978198927,0.890562832826792,0.305392886648764
2,73,500,10,0.9,0.1,12.284,1.976,0,11.3594315575165,6.40353047685788,0.517160611440324,0.238416123948276,0.856319223334068,0.324792295334488
2,74,500,10,0.9,0.1,12.484,2.044,0,11.5068743148043,6.50428719021543,0.475788005170601,0.266559882326916,1.00133471272281,0.37836531576624
2,75,500,10,0.9,0.1,12.222,1.916,0,11.3067721710756,6.43068258673246,0.53658079036924,0.265400990020131,0.911415266681252,0.31216702881461
2,76,500,10,0.9,0.1,12.338,1.996,0,11.4291188425778,6.41211447060318,0.510287720407348,0.305383735666123,0.879696399786133,0.278892812685905
2,77,500,10,0.9,0.1,12.462,1.918,0,11.4876388612885,6.32469660481737,0.482329948002211,0.260214910379476,0.81420638343961,0.275922354951015
2,78,500,10,0.9,0.1,12.566,2.116,0,11.5507569605282,6.43520656381105,0.530260286044329,0.308531289288006,0.895670672960748,0.315933497614595
2,79,500,10,0.9,0.1,12.226,2.012,0,11.3697993171518,6.43951054686916,0.462444987889184,0.229858422388757,0.803932420701745,0.270389885756038
2,80,500,10,0.9,0.1,12.198,1.916,0,11.3856892558732,6.42132900798554,0.529820787451525,0.293275295649213,0.939923777844926,0.312179147052898
2,81,500,10,0.9,0.1,12.31,1.978,0,11.326995794919,6.34156562405328,0.522419447762583,0.273025724361081,0.732760759111086,0.214484238817651
2,82,500,10,0.9,0.1,12.202,2.038,0,11.4506289272682,6.52445520820292,0.502864739114148,0.267163403260455,0.857237477690471,0.302289536916145
2,83,500,10,0.9,0.1,12.302,1.946,0,11.3966485190412,6.43966661149379,0.44125049401818,0.226061729014943,0.970401076831452,0.328649846307563
2,84,500,10,0.9,0.1,12.264,2.076,0,11.7060000013016,6.66305194554063,0.507306989325426,0.318028615647457,0.884774853664772,0.291264082779513
2,85,500,10,0.9,0.1,12.296,1.99,0,11.5627091906305,6.38104560633113,0.541617598504579,0.314285165885186,0.852600704345571,0.270612649718045
2,86,500,10,0.9,0.1,12.426,2.054,0,11.5965868637049,6.36948679787939,0.467367072686454,0.257821199404163,0.855806985440168,0.282803030876064
2,87,500,10,0.9,0.1,12.162,1.944,0,11.4559292421014,6.49205706141322,0.459830023649987,0.27174666386433,0.982402195696375,0.310562401583183
